amazon_order_id,purchase_date,order_total,add_city,Abbrev,add_postal,add_country,number_items,total_item_quantity,Product,repeat_buyer,Month
114-8179097-5188212,2021-06-05 05:51 PM PDT,26.36,Bath,ME,4530,US,1,1,Floral,0.0,06
114-8910099-3265040,2021-06-05 05:57 PM PDT,26.74,CORAL SPRINGS,FL,33076-1610,US,1,1,Floral,0.0,06
113-2212802-7241056,2021-06-05 06:21 PM PDT,,BROOKLYN,NY,11206-6668,US,1,1,Rainforest,1.0,06
113-9711248-4489062,2021-06-05 06:28 PM PDT,26.49,WASHINGTON,DC,20011-6222,US,1,1,Rainforest,0.0,06
113-5502949-4307439,2021-06-05 06:29 PM PDT,,ASHEVILLE,NC,28805-1402,US,1,1,Rainforest,1.0,06
114-9068105-9727460,2021-06-05 06:44 PM PDT,26.49,ARNOLD,MD,21012-2147,US,1,1,Rainforest,0.0,06
112-1140440-1654639,2021-06-05 06:45 PM PDT,27.0,Scottsdale,AZ,85255,US,1,1,Floral,0.0,06
112-1041229-2012264,2021-06-05 07:00 PM PDT,27.31,LAWRENCE,KS,66049-7836,US,1,1,Floral,0.0,06
112-9763213-4027430,2021-06-05 07:18 PM PDT,26.93,Ramona,CA,92065,US,1,1,Rainforest,0.0,06
112-4764083-1970634,2021-06-05 09:24 PM PDT,27.36,OLATHE,KS,66062-5645,US,1,1,Rainforest,0.0,06
112-3502375-3205065,2021-06-06 03:22 AM PDT,26.49,BETHLEHEM,PA,18015-5561,US,1,1,Rainforest,0.0,06
112-8070848-4524255,2021-06-06 04:30 AM PDT,26.55,NEWTON,MA,02458-1604,US,1,1,Rainforest,1.0,06
112-6469411-9728263,2021-06-06 05:07 AM PDT,26.71,ASPEN,CO,81611-3218,US,1,1,Rainforest,0.0,06
112-2107458-4976249,2021-06-06 05:27 AM PDT,26.27,COLORADO SPRINGS,CO,80925-9466,US,1,1,Rainforest,0.0,06
113-0940381-1134608,2021-06-06 05:42 AM PDT,26.65,LONG BRANCH,NJ,07740-4716,US,1,1,Rainforest,0.0,06
114-7675034-2462620,2021-06-06 06:22 AM PDT,27.05,Edna,TX,77957,US,1,1,Rainforest,0.0,06
112-7537854-0270615,2021-06-06 06:50 AM PDT,26.11,GOLDEN,CO,80401-2887,US,1,1,Rainforest,0.0,06
114-0260998-7084224,2021-06-06 08:03 AM PDT,54.16,HENDERSON,NV,89012-7234,US,1,2,Rainforest,0.0,06
111-2224053-6728237,2021-06-06 08:11 AM PDT,26.49,HOLLAND,MI,49423-3501,US,1,1,Rainforest,0.0,06
114-2930626-5398603,2021-06-06 08:23 AM PDT,26.55,NEWBURY,MA,01951-2304,US,1,1,Rainforest,0.0,06
113-6015818-5993014,2021-06-06 08:25 AM PDT,26.55,MILTON,MA,02186-5305,US,1,1,Floral,0.0,06
113-1938187-4509020,2021-06-06 08:33 AM PDT,27.55,SEATTLE,WA,98117-3809,US,1,1,Floral,0.0,06
111-8653977-6121033,2021-06-06 08:50 AM PDT,24.99,CULBERTSON,MT,59218-7761,US,1,1,Rainforest,0.0,06
111-7808943-8286650,2021-06-06 08:57 AM PDT,35.39,SPRINGFIELD GARDENS,NY,11413-4010,US,1,1,Floral,0.0,06
113-1601243-3620226,2021-06-06 09:10 AM PDT,,Sodus,NY,14551-9601,US,1,1,Rainforest,1.0,06
114-5229671-2073066,2021-06-06 09:13 AM PDT,26.74,MC ALPIN,FL,32062-2605,US,1,1,Rainforest,0.0,06
111-5671107-0448246,2021-06-06 09:22 AM PDT,53.48,SAVANNAH,GA,31410-2139,US,2,2,Both,0.0,06
111-7708519-4533014,2021-06-06 09:27 AM PDT,26.65,LONG VALLEY,NJ,07853-3175,US,1,1,Floral,0.0,06
114-2046800-3929024,2021-06-06 09:29 AM PDT,26.74,FORT LAUDERDALE,FL,33316-1616,US,1,1,Rainforest,0.0,06
114-8591930-2792265,2021-06-06 09:49 AM PDT,26.86,PONCA,AR,72670-5016,US,1,1,Rainforest,0.0,06
114-4285430-6538635,2021-06-06 09:56 AM PDT,26.49,WASHINGTON,DC,20001-3102,US,1,1,Floral,0.0,06
113-2657305-5316254,2021-06-06 10:20 AM PDT,26.8,SIMI VALLEY,CA,93063-1404,US,1,1,Rainforest,0.0,06
112-6660983-9022652,2021-06-06 10:48 AM PDT,24.99,OREGON CITY,OR,97045-7599,US,1,1,Floral,0.0,06
112-2121582-7938662,2021-06-06 10:58 AM PDT,26.61,ST JOHNS,FL,32259-2299,US,1,1,Rainforest,0.0,06
113-7653699-9221800,2021-06-06 11:07 AM PDT,53.6,DRAPER,UT,84020-6864,US,2,2,Both,0.0,06
113-2078833-0274625,2021-06-06 11:23 AM PDT,27.43,SAN BRUNO,CA,94066-5408,US,1,1,Rainforest,0.0,06
114-1514037-4627416,2021-06-06 11:59 AM PDT,27.29,ARLINGTON,WA,98223-4231,US,1,1,Floral,0.0,06
113-9625161-5969819,2021-06-06 12:06 PM PDT,26.49,ANN ARBOR,MI,48104-4763,US,1,1,Rainforest,0.0,06
113-8435414-7222602,2021-06-06 01:22 PM PDT,26.74,CUMMING,GA,30028-4377,US,1,1,Rainforest,0.0,06
111-2559569-5326618,2021-06-06 01:24 PM PDT,26.93,LAKESIDE,CA,92040-2791,US,1,1,Floral,0.0,06
113-2590840-2703439,2021-06-06 01:42 PM PDT,27.05,ROSS,CA,94957-9620,US,1,1,Rainforest,0.0,06
112-6163362-5929033,2021-06-06 02:11 PM PDT,26.93,CARLSBAD,CA,92009-3018,US,1,1,Rainforest,0.0,06
114-1993473-8173031,2021-06-06 02:21 PM PDT,27.14,Phoenix,AZ,85020,US,1,1,Rainforest,0.0,06
113-6147542-7483456,2021-06-06 02:23 PM PDT,26.21,FORT SILL,OK,73503-3108,US,1,1,Rainforest,0.0,06
113-0220950-0897009,2021-06-06 02:51 PM PDT,27.3,MILPITAS,CA,95035-2452,US,1,1,Floral,0.0,06
114-8619891-1580248,2021-06-06 02:58 PM PDT,27.54,KIRKLAND,WA,98033-4318,US,1,1,Rainforest,0.0,06
111-4633711-4895411,2021-06-06 03:27 PM PDT,27.21,ASTORIA,NY,11106-2045,US,1,1,Rainforest,0.0,06
113-6171847-4374645,2021-06-06 03:28 PM PDT,26.74,CARMEL,IN,46033-8267,US,1,1,Rainforest,0.0,06
114-9832910-2020206,2021-06-06 03:42 PM PDT,26.74,newnan,ga,30263,US,1,1,Floral,0.0,06
113-7568534-8613855,2021-06-06 03:52 PM PDT,26.49,ANN ARBOR,MI,48103-4529,US,1,1,Rainforest,0.0,06
113-6452059-9685843,2021-06-06 04:06 PM PDT,27.05,AUSTIN,TX,78731-1509,US,1,1,Floral,0.0,06
114-6651363-0980212,2021-06-06 04:28 PM PDT,54.72,TORRANCE,CA,90505-6423,US,2,2,Both,0.0,06
113-4615058-2700224,2021-06-06 04:33 PM PDT,26.49,PHILADELPHIA,PA,19128-5016,US,1,1,Rainforest,0.0,06
114-8593672-2729006,2021-06-06 04:38 PM PDT,27.18,RIVERSIDE,CA,92506,US,1,1,Rainforest,1.0,06
113-2804158-4135432,2021-06-06 04:48 PM PDT,26.61,Palm City,FL,34990,US,1,1,Floral,0.0,06
111-7554787-1686668,2021-06-06 05:16 PM PDT,26.49,PITTSBURGH,PA,15202-3852,US,1,1,Rainforest,0.0,06
113-1291660-0329801,2021-06-06 05:17 PM PDT,27.08,WHITE PLAINS,NY,10603-4827,US,1,1,Rainforest,0.0,06
113-1257480-1033065,2021-06-06 05:24 PM PDT,27.55,CHICAGO,IL,60657-3024,US,1,1,Rainforest,0.0,06
112-1377080-2965861,2021-06-06 06:24 PM PDT,27.21,new york,NY,11215,US,1,1,Rainforest,0.0,06
114-7885429-3515432,2021-06-06 06:31 PM PDT,26.99,HOMEWOOD,AL,35209-1228,US,1,1,Floral,0.0,06
113-1258818-1821062,2021-06-06 06:39 PM PDT,27.09,Avon,CO,81620,US,1,1,Rainforest,0.0,06
113-4758042-7721045,2021-06-06 06:48 PM PDT,53.48,BELLEAIR,FL,33756,US,1,2,Floral,0.0,06
112-8703055-1948266,2021-06-06 06:53 PM PDT,27.43,Franklin,TN,37067,US,1,1,Floral,0.0,06
112-6785964-9330634,2021-06-06 07:03 PM PDT,27.21,NEW YORK,NY,10021-2772,US,1,1,Rainforest,0.0,06
114-5062193-2833026,2021-06-06 07:06 PM PDT,27.15,VALLEY STREAM,NY,11580-4406,US,1,1,Rainforest,0.0,06
111-7216351-7610663,2021-06-06 07:13 PM PDT,26.49,BALTIMORE,MD,21224-5383,US,1,1,Rainforest,0.0,06
112-4492151-9623440,2021-06-06 07:16 PM PDT,27.21,SPOKANE,WA,99203-3309,US,1,1,Rainforest,0.0,06
112-6186178-7645026,2021-06-06 07:50 PM PDT,26.49,POST FALLS,ID,83854-2001,US,1,1,Rainforest,0.0,06
114-1060489-5641043,2021-06-06 08:11 PM PDT,26.65,Wildwood Crest,NJ,8260,US,1,1,Floral,0.0,06
111-3291609-6281039,2021-06-06 08:35 PM PDT,26.8,CHARLOTTE,NC,28277-1329,US,1,1,Rainforest,0.0,06
112-2325359-6075456,2021-06-06 08:35 PM PDT,54.72,LOS ANGELES,CA,90048-5305,US,1,2,Rainforest,0.0,06
111-7096103-8493017,2021-06-06 08:42 PM PDT,26.49,DREXEL HILL,PA,19026-3507,US,1,1,Rainforest,0.0,06
112-7503884-0948222,2021-06-06 09:24 PM PDT,27.05,PLANO,TX,75023-1034,US,1,1,Rainforest,0.0,06
113-1582612-3134656,2021-06-06 09:25 PM PDT,27.18,WALNUT CREEK,CA,94595-2615,US,1,1,Floral,0.0,06
112-4152366-1436209,2021-06-06 09:45 PM PDT,27.24,LAKE STEVENS,WA,98258-3831,US,1,1,Rainforest,1.0,06
113-3389658-1497839,2021-06-06 10:25 PM PDT,27.11,WINDSOR,CA,95492-7504,US,1,1,Rainforest,0.0,06
113-5598921-5695416,2021-06-06 10:46 PM PDT,27.36,BEVERLY HILLS,CA,90210-3106,US,1,1,Rainforest,0.0,06
112-2210217-3085843,2021-06-06 11:06 PM PDT,24.99,KING CITY,OR,97224-1862,US,1,1,Rainforest,1.0,06
112-7024324-7509042,2021-06-06 11:07 PM PDT,24.99,KING CITY,OR,97224-1862,US,1,1,Floral,1.0,06
111-5183245-5045013,2021-06-07 12:17 AM PDT,27.11,SAN FRANCISCO,CA,94102-5253,US,1,1,Floral,0.0,06
113-4985276-2623459,2021-06-07 12:53 AM PDT,26.93,FAIR OAKS,CA,95628-5518,US,1,1,Rainforest,0.0,06
112-4991661-7398655,2021-06-07 04:51 AM PDT,26.55,WILMINGTON,MA,01887-2723,US,1,1,Rainforest,0.0,06
111-9175711-5193844,2021-06-07 05:05 AM PDT,26.61,PORT ORANGE,FL,32128-6058,US,1,1,Rainforest,0.0,06
113-3431591-6493825,2021-06-07 05:34 AM PDT,27.05,HOUSTON,TX,77008-4141,US,1,1,Rainforest,0.0,06
111-4579281-7881033,2021-06-07 05:49 AM PDT,27.55,Chicago,IL,60630,US,1,1,Rainforest,0.0,06
113-3504872-2077835,2021-06-07 05:55 AM PDT,54.3,Bellmore,NY,11710,US,2,2,Both,0.0,06
111-4852527-5069800,2021-06-07 06:13 AM PDT,26.8,RALEIGH,NC,27614-7058,US,1,1,Floral,0.0,06
112-4063616-9161028,2021-06-07 06:37 AM PDT,26.11,ARVADA,CO,80002-1156,US,1,1,Floral,0.0,06
111-1222176-0778641,2021-06-07 06:48 AM PDT,26.36,NEW RICHMOND,WI,54017-1261,US,1,1,Rainforest,0.0,06
114-0978885-6953863,2021-06-07 07:14 AM PDT,27.3,Knoxville,TN,37912,US,1,1,Rainforest,0.0,06
112-5885877-4089818,2021-06-07 07:20 AM PDT,26.86,TAMPA,FL,33626-5407,US,1,1,Floral,0.0,06
113-8595245-8484242,2021-06-07 07:30 AM PDT,24.99,Eastvale,CA,91752-5087,US,1,1,Rainforest,1.0,06
113-7051785-9636262,2021-06-07 07:30 AM PDT,24.99,Eastvale,CA,91752-5087,US,1,1,Floral,1.0,06
111-6762970-8244232,2021-06-07 07:44 AM PDT,26.93,LAKE FOREST,CA,92630-8373,US,1,1,Floral,0.0,06
113-9294614-1302611,2021-06-07 07:46 AM PDT,27.15,STONY BROOK,NY,11790-2302,US,1,1,Rainforest,0.0,06
111-1000986-8851467,2021-06-07 07:55 AM PDT,27.11,VANCOUVER,WA,98664-1622,US,1,1,Rainforest,0.0,06
114-9267337-4977066,2021-06-07 08:07 AM PDT,24.99,CORVALLIS,OR,97333-2694,US,1,1,Floral,0.0,06
112-4291007-8339405,2021-06-07 08:08 AM PDT,27.3,KNOXVILLE,TN,37932-2401,US,1,1,Rainforest,0.0,06
112-6935755-4369032,2021-06-07 08:11 AM PDT,53.48,JACKSONVILLE,NC,28540-5525,US,2,2,Both,0.0,06
112-5403003-6041054,2021-06-07 08:20 AM PDT,26.58,HAMDEN,CT,06517-1913,US,1,1,Floral,0.0,06
114-3105666-0362632,2021-06-07 08:27 AM PDT,27.55,SEATTLE,WA,98115-6128,US,1,1,Rainforest,0.0,06
113-6181865-7761003,2021-06-07 08:38 AM PDT,27.21,NEW YORK,NY,10004-1078,US,1,1,Rainforest,0.0,06
113-8541115-6377813,2021-06-07 08:50 AM PDT,27.3,Santa Rosa,CA,95403,US,1,1,Rainforest,0.0,06
111-6595716-2031415,2021-06-07 08:55 AM PDT,26.36,WISCONSIN DELLS,WI,53965-8465,US,1,1,Floral,0.0,06
113-7085718-8897060,2021-06-07 08:58 AM PDT,27.36,LOS ANGELES,CA,90004-3126,US,1,1,Rainforest,0.0,06
113-6961130-7422642,2021-06-07 09:47 AM PDT,54.1,Dallas,TX,75238,US,2,2,Both,0.0,06
113-3730076-6294648,2021-06-07 10:32 AM PDT,27.55,SEATTLE,WA,98109-2603,US,1,1,Rainforest,0.0,06
113-9002902-9853801,2021-06-07 10:46 AM PDT,26.74,CHULUOTA,FL,32766-9299,US,1,1,Rainforest,1.0,06
114-9068956-9915428,2021-06-07 11:15 AM PDT,26.64,MILLSTADT,IL,62260-1371,US,1,1,Rainforest,0.0,06
111-0786768-2761822,2021-06-07 11:24 AM PDT,27.21,WHITESTONE,NY,11357-3824,US,1,1,Rainforest,0.0,06
113-3166657-5916257,2021-06-07 11:29 AM PDT,26.93,Carmichael,CA,95608,US,1,1,Rainforest,0.0,06
113-7195776-2605051,2021-06-07 11:35 AM PDT,27.05,AUSTIN,TX,78757-1840,US,1,1,Floral,0.0,06
111-0319120-3011443,2021-06-07 11:35 AM PDT,49.98,NEWARK,DE,19711-3650,US,1,2,Rainforest,0.0,06
112-3599116-3998606,2021-06-07 11:42 AM PDT,27.05,AUSTIN,TX,78757-1212,US,1,1,Rainforest,0.0,06
113-1603777-3822618,2021-06-07 12:02 PM PDT,24.99,BEND,OR,97702-3150,US,1,1,Rainforest,0.0,06
113-0337140-1283475,2021-06-07 12:03 PM PDT,27.14,PARADISE VALLEY,AZ,85253-1106,US,1,1,Rainforest,0.0,06
114-2570612-9891438,2021-06-07 12:33 PM PDT,26.49,ANNAPOLIS,MD,21403-4231,US,1,1,Rainforest,0.0,06
113-9575112-4011436,2021-06-07 01:41 PM PDT,26.8,THOUSAND OAKS,CA,91362-2416,US,1,1,Rainforest,0.0,06
113-1239147-3057031,2021-06-07 01:54 PM PDT,27.43,CLEVELAND,TN,37311-1078,US,1,1,Rainforest,0.0,06
113-4869012-5876223,2021-06-07 02:09 PM PDT,27.3,SALINA,KS,67401-8434,US,1,1,Rainforest,0.0,06
112-8717773-8103400,2021-06-07 02:17 PM PDT,53.48,Hilton Head island,SC,29926,US,2,2,Both,0.0,06
113-0052326-9404224,2021-06-07 02:19 PM PDT,27.16,VASHON,WA,98070-3742,US,1,1,Rainforest,0.0,06
112-4999785-3545020,2021-06-07 02:40 PM PDT,26.74,ZIONSVILLE,IN,46077-1842,US,1,1,Rainforest,1.0,06
111-6845640-8283444,2021-06-07 03:01 PM PDT,26.8,SANDY,UT,84092,US,1,1,Floral,0.0,06
114-9327518-4470633,2021-06-07 03:07 PM PDT,26.65,NEW MILFORD,NJ,07646-1014,US,1,1,Rainforest,0.0,06
111-5459149-7981051,2021-06-07 03:22 PM PDT,27.18,SACRAMENTO,CA,95818-3002,US,1,1,Floral,0.0,06
111-6924878-5201025,2021-06-07 03:43 PM PDT,24.99,BEND,OR,97701-7986,US,1,1,Floral,0.0,06
114-6657050-9881037,2021-06-07 04:27 PM PDT,27.05,KATY,TX,77449-5141,US,1,1,Floral,0.0,06
111-3551043-5329854,2021-06-07 04:56 PM PDT,54.1,HOUSTON,TX,77079-6611,US,2,2,Both,0.0,06
113-3416070-8518606,2021-06-07 05:17 PM PDT,26.49,CLINTON TOWNSHIP,MI,48036-2084,US,1,1,Floral,0.0,06
112-3183943-7812255,2021-06-07 05:26 PM PDT,26.31,BUMPASS,VA,23024-8856,US,1,1,Rainforest,0.0,06
113-6504341-5330652,2021-06-07 05:27 PM PDT,26.55,FLORENCE,MA,01062-1221,US,1,1,Floral,0.0,06
111-1221181-8581830,2021-06-07 05:42 PM PDT,27.31,PUYALLUP,WA,98375-6239,US,1,1,Floral,0.0,06
112-1909160-7341851,2021-06-07 05:51 PM PDT,26.98,BALLWIN,MO,63021-7470,US,1,1,Rainforest,0.0,06
113-1327117-3487428,2021-06-07 06:16 PM PDT,26.36,GRAY,ME,04039-9740,US,1,1,Rainforest,0.0,06
113-6972482-4072233,2021-06-07 06:50 PM PDT,108.54,Vågå,--,2680,NO,2,2,Both,0.0,06
111-3215078-1025018,2021-06-07 06:53 PM PDT,26.68,COLFAX,NC,27235-9651,US,1,1,Floral,0.0,06
113-3353930-2231425,2021-06-07 07:31 PM PDT,26.55,STONEHAM,MA,02180-1941,US,1,1,Floral,0.0,06
113-3167231-1934621,2021-06-07 07:48 PM PDT,26.05,POPLAR BLUFF,MO,63901-2435,US,1,1,Rainforest,0.0,06
114-4177206-0097038,2021-06-07 07:56 PM PDT,27.21,ASTORIA,NY,11105-1214,US,1,1,Floral,0.0,06
113-2266411-2765809,2021-06-07 08:03 PM PDT,,CARBONDALE,CO,81623-9551,US,1,1,Rainforest,1.0,06
114-8353616-1401042,2021-06-07 08:13 PM PDT,26.77,ANDOVER,MN,55304-6277,US,1,1,Floral,0.0,06
113-3579654-3618640,2021-06-07 09:34 PM PDT,26.93,SANTA BARBARA,CA,93110-1705,US,1,1,Rainforest,0.0,06
114-9205579-9068223,2021-06-07 10:13 PM PDT,26.93,ORANGE,CA,92869-6028,US,1,1,Rainforest,0.0,06
113-8428413-4956211,2021-06-07 10:23 PM PDT,27.36,REDONDO BEACH,CA,90277-6500,US,1,1,Rainforest,0.0,06
111-9501053-0733843,2021-06-08 12:02 AM PDT,54.1,ALLEN,TX,75002-1761,US,2,2,Both,0.0,06
113-3580288-2180206,2021-06-08 03:46 AM PDT,27.05,OCEANSIDE,CA,92057-7326,US,1,1,Rainforest,0.0,06
112-4545608-6895437,2021-06-08 04:38 AM PDT,26.74,NOBLESVILLE,IN,46062-4402,US,1,1,Floral,0.0,06
112-0151422-2360221,2021-06-08 05:48 AM PDT,24.99,ESTACADA,OR,97023,US,1,1,Floral,0.0,06
112-6189249-5030643,2021-06-08 05:48 AM PDT,27.54,KIRKLAND,WA,98034-9446,US,1,1,Rainforest,0.0,06
111-2262156-9715449,2021-06-08 06:01 AM PDT,26.68,NOVELTY,OH,44072-9300,US,1,1,Rainforest,0.0,06
112-7536163-4611415,2021-06-08 06:17 AM PDT,27.55,CHICAGO,IL,60654-4532,US,1,1,Rainforest,0.0,06
113-9116288-8920204,2021-06-08 06:36 AM PDT,27.05,FORT WORTH,TX,76116-4223,US,1,1,Floral,0.0,06
112-4071307-2632264,2021-06-08 06:58 AM PDT,26.49,BOISE,ID,83714-2226,US,1,1,Rainforest,0.0,06
114-7427579-6368252,2021-06-08 07:13 AM PDT,27.15,MINEOLA,NY,11501-3436,US,1,1,Floral,0.0,06
111-5912377-8050638,2021-06-08 07:14 AM PDT,26.49,AMBLER,PA,19002-6012,US,1,1,Floral,0.0,06
113-0390707-4311407,2021-06-08 07:22 AM PDT,26.98,RAYMORE,MO,64083-8705,US,1,1,Rainforest,0.0,06
111-5177674-8931449,2021-06-08 07:44 AM PDT,27.21,BROOKLYN,NY,11217-3535,US,1,1,Floral,1.0,06
111-0879939-9773816,2021-06-08 07:46 AM PDT,26.49,ALEXANDRIA,VIRGINIA,22305-2509,US,1,1,Floral,0.0,06
113-8494624-3033813,2021-06-08 08:17 AM PDT,27.05,MILL VALLEY,CA,94941-2706,US,1,1,Rainforest,0.0,06
112-2687884-8520248,2021-06-08 09:17 AM PDT,26.65,WEEHAWKEN,NJ,07086-7304,US,1,1,Floral,0.0,06
113-3033025-0835427,2021-06-08 10:24 AM PDT,27.55,CHICAGO,IL,60614-5125,US,1,1,Rainforest,0.0,06
114-5801010-0706639,2021-06-08 11:02 AM PDT,26.93,IRVINE,CA,92614-6610,US,1,1,Rainforest,0.0,06
114-2468122-5605812,2021-06-08 11:09 AM PDT,27.3,NASHVILLE,TN,37215-3504,US,1,1,Rainforest,0.0,06
113-5059996-6987439,2021-06-08 11:10 AM PDT,27.18,SANTA MARIA,CA,93455-1209,US,1,1,Rainforest,0.0,06
111-2540361-5809069,2021-06-08 11:39 AM PDT,26.49,FARMINGTON HILLS,MI,48331-1245,US,1,1,Rainforest,0.0,06
112-3295847-0796202,2021-06-08 12:49 PM PDT,27.05,CORPUS CHRISTI,TX,78413-6043,US,1,1,Rainforest,0.0,06
114-3440732-0002652,2021-06-08 12:50 PM PDT,24.99,MIDDLETOWN,DE,19709-6850,US,1,1,Rainforest,0.0,06
111-6976888-0027468,2021-06-08 12:59 PM PDT,27.08,LARCHMONT,NY,10538-2627,US,1,1,Floral,0.0,06
113-6743764-3355416,2021-06-08 01:43 PM PDT,27.55,BURBANK,CA,91504-2708,US,1,1,Floral,0.0,06
114-7843143-6312247,2021-06-08 01:49 PM PDT,26.65,WEST NEW YORK,NJ,07093-2271,US,1,1,Rainforest,0.0,06
113-0196476-9677851,2021-06-08 01:59 PM PDT,54.1,AUSTIN,TX,78738-2104,US,1,2,Rainforest,0.0,06
113-0796942-8133066,2021-06-08 02:06 PM PDT,80.79,SAN JUAN CAPISTRANO,CA,92675-5561,US,2,3,Both,0.0,06
114-9101884-1794622,2021-06-08 02:59 PM PDT,27.46,LAKEWOOD,WA,98499-1268,US,1,1,Rainforest,0.0,06
113-9635670-2038662,2021-06-08 03:35 PM PDT,26.93,POWAY,CA,92064-2816,US,1,1,Rainforest,0.0,06
112-5388581-0568257,2021-06-08 03:59 PM PDT,26.36,BURLINGTON,WI,53105-9032,US,1,1,Rainforest,0.0,06
114-4611870-3306603,2021-06-08 04:24 PM PDT,26.74,BRASELTON,GA,30517-1615,US,1,1,Rainforest,0.0,06
113-9459013-1982621,2021-06-08 04:30 PM PDT,27.06,RENO,NV,89509-3736,US,1,1,Floral,0.0,06
111-5001449-9181058,2021-06-08 04:35 PM PDT,27.21,Brooklyn,NY,11218,US,1,1,Rainforest,0.0,06
112-3750355-7370656,2021-06-08 05:37 PM PDT,27.21,NEW YORK,NY,10013-3682,US,1,1,Floral,0.0,06
114-8340598-7197003,2021-06-08 05:44 PM PDT,52.98,BARDSTOWN,KY,40004-1938,US,1,2,Floral,0.0,06
114-3852579-5553865,2021-06-08 05:57 PM PDT,26.36,YORK,ME,03909-5820,US,1,1,Floral,0.0,06
114-1868628-0803428,2021-06-08 06:21 PM PDT,26.58,WESTPORT,CT,06880-6712,US,1,1,Rainforest,0.0,06
113-8448488-6602652,2021-06-08 06:35 PM PDT,27.51,MEDINA,WA,98039-4736,US,1,1,Floral,0.0,06
111-4277055-3465864,2021-06-08 07:12 PM PDT,49.98,Great Falls,MT,59404,US,2,2,Both,0.0,06
114-0803454-1047451,2021-06-08 07:21 PM PDT,26.99,CAROL STREAM,IL,60188-3352,US,1,1,Floral,0.0,06
114-9620087-7650630,2021-06-08 07:50 PM PDT,27.08,LAS VEGAS,NV,89131-8145,US,1,1,Floral,0.0,06
112-5604886-3405833,2021-06-08 07:51 PM PDT,26.68,High Point,NC,27262,US,1,1,Rainforest,0.0,06
113-3088350-6120260,2021-06-08 08:05 PM PDT,33.53,Mansfield,TX,76063,US,1,1,Floral,0.0,06
112-0116228-7878670,2021-06-08 09:00 PM PDT,27.11,WENATCHEE,WA,98801-3402,US,1,1,Floral,0.0,06
114-4986765-1926669,2021-06-08 10:29 PM PDT,27.21,BROOKLYN,NY,11213-5728,US,1,1,Rainforest,0.0,06
112-4135129-6938654,2021-06-08 10:56 PM PDT,27.05,SAN ANTONIO,TX,78222-2206,US,1,1,Floral,0.0,06
113-2665628-5901810,2021-06-09 02:28 AM PDT,24.99,Eastvale,CA,91752-5087,US,1,1,Floral,1.0,06
114-7713864-6197007,2021-06-09 02:55 AM PDT,53.36,FINDLAY,OH,45840-9543,US,1,2,Rainforest,0.0,06
114-3963577-0748255,2021-06-09 03:03 AM PDT,26.24,PEWAUKEE,WI,53072-4336,US,1,1,Rainforest,0.0,06
112-5925195-6540224,2021-06-09 03:22 AM PDT,27.21,FLUSHING,NY,11358-3146,US,1,1,Rainforest,0.0,06
112-0609606-6854661,2021-06-09 04:14 AM PDT,26.49,CLAYSVILLE,PA,15323-1418,US,1,1,Rainforest,0.0,06
113-4133155-5023407,2021-06-09 05:41 AM PDT,27.08,BEDFORD,NY,10506-1226,US,1,1,Rainforest,0.0,06
114-0478716-2566629,2021-06-09 06:17 AM PDT,35.86,BRISTOL,CT,06010-8532,US,1,1,Rainforest,0.0,06
112-6524600-3084201,2021-06-09 06:28 AM PDT,27.05,PLANO,TX,75025-2020,US,1,1,Rainforest,0.0,06
113-4075054-7393848,2021-06-09 06:56 AM PDT,26.58,ASHFORD,CT,06278-1021,US,1,1,Floral,0.0,06
111-3670048-6132259,2021-06-09 07:02 AM PDT,26.55,AGAWAM,MA,01001-1323,US,1,1,Rainforest,0.0,06
112-7139394-7057800,2021-06-09 07:42 AM PDT,27.18,GROVER BEACH,CA,93433-2933,US,1,1,Rainforest,0.0,06
111-5884033-9231450,2021-06-09 07:52 AM PDT,26.74,CAMERON,NC,28326-5024,US,1,1,Floral,0.0,06
113-9028728-1473018,2021-06-09 08:04 AM PDT,27.21,NEW YORK,NY,10007,US,1,1,Floral,0.0,06
112-8010661-4304245,2021-06-09 08:07 AM PDT,26.86,LAKEWOOD,CO,80226-3012,US,1,1,Rainforest,0.0,06
114-6329852-5135459,2021-06-09 08:18 AM PDT,26.8,ETNA,OH,43062-7143,US,1,1,Rainforest,0.0,06
111-4721941-0731408,2021-06-09 08:53 AM PDT,27.05,Austin,TX,78739,US,1,1,Rainforest,1.0,06
114-1263677-9527433,2021-06-09 09:08 AM PDT,26.49,GROSSE POINTE,MI,48236-1952,US,1,1,Rainforest,0.0,06
114-9515387-7345043,2021-06-09 09:11 AM PDT,27.36,PALOS VERDES ESTATES,CA,90274-1454,US,1,1,Floral,0.0,06
113-2114125-5254652,2021-06-09 09:17 AM PDT,27.05,MIDLAND,TX,79703-7059,US,1,1,Rainforest,0.0,06
111-1575597-0180231,2021-06-09 09:32 AM PDT,27.55,MONTEBELLO,CA,90640-4206,US,1,1,Rainforest,0.0,06
113-3404749-7907417,2021-06-09 09:35 AM PDT,26.86,TAMPA,FL,33626-1829,US,1,1,Rainforest,0.0,06
111-7195591-3975408,2021-06-09 09:51 AM PDT,26.96,MANKATO,MN,56001-3366,US,1,1,Rainforest,0.0,06
113-8073722-7203437,2021-06-09 10:10 AM PDT,27.11,SAN FRANCISCO,CA,94112-1917,US,1,1,Floral,0.0,06
112-1114799-3656245,2021-06-09 10:42 AM PDT,26.49,BIRDSBORO,PA,19508-7964,US,1,1,Rainforest,0.0,06
